,gp,min,fga,fg,3pa,3p,fta,ft,oreb,dreb,target_5yrs,pts_per_min,ast_per_min,reb_per_min,blk_per_min,stl_per_min,tov_per_min
146,43,13.0,5.0,40.6,0.5,14.3,0.6,68.0,0.2,1.0,0,0.3538461538461538,0.14615384615384613,0.0923076923076923,0.007692307692307693,0.023076923076923075,0.06153846153846154
147,55,12.9,4.6,36.9,0.3,7.1,1.6,56.2,1.4,1.7,1,0.3333333333333333,0.031007751937984496,0.24031007751937986,0.007751937984496124,0.031007751937984496,0.06201550387596899
148,59,12.4,2.9,54.7,0.1,25.0,1.4,67.1,0.7,1.4,0,0.33064516129032256,0.04838709677419355,0.16935483870967744,0.016129032258064516,0.04838709677419355,0.04032258064516129
149,66,11.3,3.9,45.9,0.0,0.0,3.0,77.7,1.0,1.0,1,0.5221238938053098,0.06194690265486725,0.18584070796460175,0.008849557522123894,0.04424778761061947,0.10619469026548671
150,70,34.5,15.1,40.5,3.0,26.4,5.2,70.3,1.4,4.8,0,0.4840579710144927,0.1826086956521739,0.17971014492753623,0.017391304347826087,0.05507246376811594,0.10144927536231885
151,77,11.0,3.4,42.9,0.7,28.6,0.7,66.0,0.2,0.6,0,0.3181818181818182,0.20909090909090908,0.06363636363636363,0.0,0.02727272727272727,0.1
152,37,10.9,4.4,29.8,0.8,23.3,1.7,69.4,0.2,0.7,0,0.35779816513761464,0.1651376146788991,0.08256880733944955,0.009174311926605505,0.04587155963302752,0.12844036697247704
153,67,10.1,3.2,38.4,0.2,18.8,0.9,66.1,0.2,0.6,1,0.3069306930693069,0.24752475247524752,0.08910891089108912,0.0,0.04950495049504951,0.10891089108910892
154,42,9.8,2.0,43.0,0.0,0.0,0.3,50.0,1.0,1.8,0,0.19387755102040813,0.0510204081632653,0.29591836734693877,0.03061224489795918,0.02040816326530612,0.04081632653061224
155,50,9.8,4.1,47.3,0.3,35.7,1.8,67.0,0.6,0.9,0,0.5306122448979592,0.09183673469387754,0.1530612244897959,0.0,0.06122448979591836,0.08163265306122448
156,65,9.5,4.4,47.6,0.4,7.1,1.0,82.8,0.6,0.9,0,0.5263157894736842,0.12631578947368421,0.15789473684210525,0.0,0.010526315789473684,0.08421052631578947
157,65,9.5,4.4,47.6,0.4,7.1,1.0,82.8,0.6,0.9,1,0.5263157894736842,0.12631578947368421,0.15789473684210525,0.0,0.010526315789473684,0.08421052631578947
158,82,21.2,5.0,54.2,0.0,0.0,3.2,48.5,2.1,3.8,0,0.3254716981132076,0.03773584905660378,0.2783018867924529,0.02830188679245283,0.0330188679245283,0.06132075471698114
159,82,21.2,5.0,54.2,0.0,0.0,3.2,48.5,2.1,3.8,1,0.3254716981132076,0.03773584905660378,0.2783018867924529,0.02830188679245283,0.0330188679245283,0.06132075471698114
160,44,9.4,3.3,31.3,0.9,32.5,0.4,78.9,0.3,0.7,1,0.2872340425531915,0.10638297872340426,0.10638297872340426,0.010638297872340425,0.0425531914893617,0.0851063829787234
161,36,8.8,3.4,47.5,0.1,0.0,1.8,61.5,0.6,0.8,0,0.4886363636363636,0.06818181818181818,0.15909090909090906,0.022727272727272728,0.056818181818181816,0.07954545454545453
162,60,8.7,2.2,44.4,0.1,0.0,1.3,69.7,0.2,0.9,1,0.33333333333333337,0.19540229885057472,0.13793103448275862,0.01149425287356322,0.06896551724137931,0.06896551724137931
163,60,8.7,2.2,44.4,0.1,0.0,1.3,69.7,0.2,0.9,1,0.33333333333333337,0.19540229885057472,0.13793103448275862,0.01149425287356322,0.06896551724137931,0.06896551724137931
164,60,8.7,2.2,44.4,0.1,0.0,1.3,69.7,0.2,0.9,0,0.33333333333333337,0.19540229885057472,0.13793103448275862,0.01149425287356322,0.06896551724137931,0.06896551724137931
165,71,30.4,12.4,49.5,0.0,0.0,5.5,72.5,2.4,4.1,1,0.5361842105263158,0.049342105263157895,0.2138157894736842,0.04276315789473684,0.03289473684210526,0.06907894736842106
166,71,30.4,12.4,49.5,0.0,0.0,5.5,72.5,2.4,4.1,1,0.5361842105263158,0.049342105263157895,0.2138157894736842,0.04276315789473684,0.03289473684210526,0.06907894736842106
167,71,30.4,12.4,49.5,0.0,0.0,5.5,72.5,2.4,4.1,0,0.5361842105263158,0.049342105263157895,0.2138157894736842,0.04276315789473684,0.03289473684210526,0.06907894736842106
168,34,8.6,3.7,39.2,1.4,31.9,0.3,54.5,0.4,0.4,1,0.4069767441860465,0.06976744186046512,0.0930232558139535,0.023255813953488375,0.03488372093023256,0.0930232558139535
169,34,8.6,3.7,39.2,1.4,31.9,0.3,54.5,0.4,0.4,1,0.4069767441860465,0.06976744186046512,0.0930232558139535,0.023255813953488375,0.03488372093023256,0.0930232558139535
170,34,8.6,3.7,39.2,1.4,31.9,0.3,54.5,0.4,0.4,0,0.4069767441860465,0.06976744186046512,0.0930232558139535,0.023255813953488375,0.03488372093023256,0.0930232558139535
171,45,8.3,3.6,49.4,0.1,0.0,1.5,60.9,1.3,1.1,0,0.5421686746987951,0.048192771084337345,0.2891566265060241,0.012048192771084336,0.024096385542168672,0.10843373493975902
172,70,32.3,12.8,38.0,4.8,33.0,1.6,90.3,0.5,2.4,0,0.3962848297213623,0.17647058823529413,0.09287925696594428,0.003095975232198143,0.018575851393188854,0.058823529411764705
173,57,7.7,2.0,36.8,0.4,25.0,0.7,61.5,0.4,0.8,0,0.2597402597402597,0.05194805194805195,0.15584415584415584,0.012987012987012988,0.03896103896103896,0.05194805194805195
174,52,7.3,2.6,39.3,0.2,27.3,0.6,81.3,0.5,0.9,1,0.35616438356164387,0.0410958904109589,0.17808219178082194,0.013698630136986302,0.027397260273972605,0.0821917808219178
175,51,6.5,1.5,55.3,0.0,0.0,0.5,46.4,0.7,1.4,1,0.29230769230769227,0.015384615384615385,0.3230769230769231,0.04615384615384615,0.03076923076923077,0.0923076923076923
176,35,6.2,3.1,43.5,0.3,40.0,0.5,88.9,0.3,0.4,0,0.532258064516129,0.04838709677419355,0.1129032258064516,0.03225806451612903,0.03225806451612903,0.0967741935483871
177,48,5.7,1.8,23.8,0.1,16.7,0.4,76.5,0.2,0.4,0,0.1929824561403509,0.22807017543859648,0.10526315789473684,0.0,0.05263157894736842,0.08771929824561403
178,21,4.9,0.9,33.3,0.0,0.0,0.3,50.0,0.2,0.9,0,0.14285714285714285,0.02040816326530612,0.22448979591836735,0.06122448979591836,0.02040816326530612,0.02040816326530612
179,36,4.3,1.9,33.8,0.2,28.6,0.8,80.0,0.2,0.4,0,0.46511627906976744,0.06976744186046512,0.13953488372093023,0.0,0.023255813953488375,0.13953488372093023
180,21,4.1,2.3,37.5,0.2,25.0,0.6,69.2,0.6,0.5,0,0.5365853658536587,0.0,0.26829268292682934,0.09756097560975611,0.02439024390243903,0.07317073170731708
181,79,34.4,17.5,46.8,1.1,36.7,6.4,81.0,2.0,3.9,1,0.6395348837209303,0.12209302325581396,0.17151162790697677,0.005813953488372094,0.029069767441860465,0.09883720930232558
182,81,33.8,15.9,49.8,0.3,19.0,3.6,77.5,1.9,3.3,1,0.5502958579881657,0.13609467455621302,0.15088757396449703,0.02366863905325444,0.05621301775147929,0.09467455621301776
183,80,31.1,11.7,41.9,2.8,32.7,4.0,78.0,0.5,3.6,0,0.4437299035369775,0.13183279742765272,0.13183279742765272,0.01607717041800643,0.05144694533762058,0.10289389067524116
184,79,32.6,12.3,45.5,2.1,42.8,3.7,83.1,0.6,2.2,1,0.46319018404907975,0.09202453987730061,0.08588957055214723,0.015337423312883436,0.046012269938650305,0.06134969325153374
185,79,29.7,14.0,42.5,0.5,27.0,2.4,74.6,1.1,2.2,1,0.4646464646464647,0.14814814814814817,0.1111111111111111,0.0101010101010101,0.06060606060606061,0.10437710437710439
186,82,29.7,8.4,48.6,0.1,0.0,5.0,74.9,2.9,3.7,1,0.4006734006734007,0.06060606060606061,0.2255892255892256,0.0202020202020202,0.050505050505050504,0.08417508417508418
187,75,29.6,16.9,41.4,2.5,31.4,2.6,79.5,1.0,1.5,1,0.5709459459459458,0.07770270270270269,0.08445945945945946,0.010135135135135134,0.030405405405405404,0.05067567567567567
188,82,28.1,8.4,43.3,0.2,0.0,1.6,82.6,1.5,3.1,1,0.3060498220640569,0.2064056939501779,0.16370106761565834,0.010676156583629892,0.03202846975088968,0.08185053380782917
189,76,27.6,11.9,45.7,2.3,36.6,3.3,71.7,2.5,2.8,1,0.5108695652173912,0.057971014492753624,0.18840579710144928,0.028985507246376812,0.04710144927536232,0.09057971014492754
190,71,27.1,11.7,43.5,0.3,22.7,2.3,73.5,1.1,2.2,1,0.43911439114391143,0.2619926199261992,0.12546125461254612,0.0036900369003690036,0.07380073800738007,0.13284132841328414
191,79,26.1,10.5,43.2,1.6,24.8,3.1,74.5,0.6,1.9,1,0.44827586206896547,0.14559386973180075,0.09961685823754789,0.0038314176245210726,0.0421455938697318,0.08812260536398467
192,82,26.7,8.3,37.6,3.6,32.0,1.7,80.4,0.6,2.2,0,0.32958801498127344,0.03745318352059925,0.10861423220973783,0.007490636704119851,0.02247191011235955,0.0449438202247191
193,54,25.1,8.0,41.9,1.5,32.9,2.4,61.4,1.1,2.7,1,0.3426294820717131,0.09561752988047807,0.1553784860557769,0.011952191235059759,0.047808764940239036,0.03585657370517928
194,55,22.2,7.2,42.0,0.1,25.0,2.8,67.3,2.1,3.1,0,0.3603603603603604,0.0945945945945946,0.23423423423423426,0.022522522522522525,0.03153153153153153,0.08558558558558559
195,64,22.0,8.9,45.0,2.5,40.6,2.6,78.9,0.9,2.2,0,0.5,0.05909090909090909,0.1409090909090909,0.013636363636363636,0.02727272727272727,0.05909090909090909
196,71,21.1,5.1,49.0,0.2,0.0,1.8,80.3,0.5,1.7,0,0.3033175355450237,0.16113744075829384,0.1042654028436019,0.004739336492890996,0.05213270142180095,0.07582938388625593
197,36,20.3,4.9,41.7,0.2,14.3,2.3,69.5,1.2,1.3,0,0.28078817733990147,0.21182266009852216,0.12315270935960591,0.0049261083743842365,0.059113300492610835,0.11330049261083742
198,65,18.5,5.8,50.1,0.1,0.0,2.7,57.1,1.8,2.7,0,0.4,0.05405405405405406,0.24324324324324326,0.016216216216216217,0.05405405405405406,0.06486486486486487
199,80,19.5,6.3,47.5,0.3,30.0,1.3,85.0,0.6,1.5,1,0.3641025641025641,0.13333333333333333,0.1076923076923077,0.010256410256410256,0.041025641025641026,0.05128205128205128
200,32,19.3,6.6,46.7,0.5,20.0,0.8,69.2,0.3,1.2,0,0.35233160621761656,0.1917098445595855,0.07772020725388601,0.0051813471502590676,0.04145077720207254,0.08808290155440414
201,81,19.0,7.8,43.7,0.3,20.8,3.0,78.3,1.4,1.8,0,0.48947368421052634,0.05263157894736842,0.16842105263157894,0.005263157894736842,0.031578947368421054,0.08947368421052632
202,80,18.2,9.2,43.4,0.5,22.5,4.3,78.6,1.3,1.0,1,0.6318681318681318,0.08241758241758242,0.12637362637362637,0.005494505494505495,0.027472527472527472,0.08791208791208792
203,71,16.8,5.5,46.4,0.0,0.0,0.8,59.6,1.1,1.2,1,0.3333333333333333,0.06547619047619048,0.1369047619047619,0.023809523809523808,0.02976190476190476,0.023809523809523808
204,81,16.8,7.0,46.7,0.7,32.2,2.9,74.5,0.6,1.3,1,0.5297619047619048,0.23214285714285712,0.11904761904761904,0.0,0.07142857142857142,0.10714285714285714
205,82,16.7,4.5,42.0,1.9,35.9,0.8,88.4,0.2,0.9,1,0.31137724550898205,0.22155688622754494,0.0658682634730539,0.0,0.04790419161676647,0.04790419161676647
206,24,14.7,4.0,44.3,0.0,0.0,2.7,57.8,0.8,1.3,0,0.3469387755102041,0.06122448979591837,0.14285714285714288,0.006802721088435375,0.047619047619047616,0.09523809523809523
207,65,14.5,3.8,48.8,0.0,0.0,2.6,68.9,1.5,2.1,0,0.3793103448275862,0.020689655172413793,0.2482758620689655,0.013793103448275864,0.013793103448275864,0.04827586206896552
208,56,14.3,4.4,48.6,0.0,0.0,1.2,58.0,1.2,2.0,1,0.34965034965034963,0.04195804195804195,0.22377622377622378,0.006993006993006993,0.027972027972027972,0.048951048951048945
209,36,7.0,1.6,43.1,0.0,0.0,0.4,69.2,0.7,1.2,1,0.2285714285714286,0.028571428571428574,0.2714285714285714,0.014285714285714287,0.014285714285714287,0.04285714285714286
210,51,13.4,4.1,44.5,0.0,0.0,1.6,72.5,0.6,1.6,0,0.3582089552238806,0.05970149253731343,0.16417910447761194,0.022388059701492536,0.029850746268656716,0.06716417910447761
211,75,10.4,2.9,54.5,0.0,0.0,1.5,69.9,0.6,2.0,1,0.41346153846153844,0.019230769230769232,0.25961538461538464,0.028846153846153844,0.009615384615384616,0.08653846153846154
212,54,10.2,4.7,42.6,0.1,0.0,2.1,38.4,1.6,2.1,1,0.47058823529411764,0.10784313725490198,0.36274509803921573,0.009803921568627453,0.03921568627450981,0.08823529411764706
213,62,9.9,3.2,53.7,0.1,25.0,1.0,61.5,1.0,1.1,1,0.4141414141414141,0.0303030303030303,0.21212121212121213,0.050505050505050504,0.0303030303030303,0.0606060606060606
214,82,9.5,1.6,30.1,0.2,7.1,0.9,78.1,0.3,0.8,1,0.17894736842105263,0.2736842105263158,0.11578947368421054,0.010526315789473684,0.031578947368421054,0.11578947368421054
215,53,9.4,2.3,36.6,0.6,29.4,0.4,60.9,0.1,0.4,0,0.23404255319148937,0.23404255319148937,0.05319148936170213,0.010638297872340425,0.05319148936170213,0.10638297872340426
216,47,9.4,2.6,40.2,0.1,16.7,0.9,83.3,0.3,0.6,0,0.30851063829787234,0.24468085106382975,0.09574468085106383,0.02127659574468085,0.05319148936170213,0.13829787234042554
217,36,8.8,3.5,40.8,0.7,38.5,1.4,65.4,0.4,0.7,1,0.46590909090909083,0.09090909090909091,0.125,0.011363636363636364,0.06818181818181818,0.125
218,62,8.5,1.9,51.3,0.0,0.0,1.0,65.0,0.9,1.5,1,0.3058823529411765,0.011764705882352941,0.2823529411764706,0.09411764705882353,0.03529411764705882,0.058823529411764705
219,37,8.3,2.8,49.0,0.0,0.0,1.2,67.4,0.5,0.7,0,0.4216867469879518,0.06024096385542168,0.1566265060240964,0.024096385542168672,0.06024096385542168,0.06024096385542168
220,60,8.1,2.8,49.4,0.0,0.0,0.7,50.0,0.8,1.7,1,0.3827160493827161,0.04938271604938272,0.3209876543209877,0.037037037037037035,0.037037037037037035,0.0617283950617284
221,51,8.0,2.2,40.4,0.5,25.0,0.3,81.3,0.3,0.7,1,0.275,0.1875,0.1125,0.0125,0.0625,0.0875
222,42,7.9,4.1,43.0,0.2,10.0,0.7,69.0,0.5,0.8,1,0.5063291139240506,0.06329113924050632,0.16455696202531644,0.012658227848101266,0.03797468354430379,0.06329113924050632
223,33,7.8,3.1,48.0,0.3,10.0,1.0,82.4,0.5,0.6,1,0.48717948717948717,0.05128205128205129,0.14102564102564105,0.012820512820512822,0.05128205128205129,0.05128205128205129
224,33,7.8,3.1,48.0,0.3,10.0,1.0,82.4,0.5,0.6,0,0.48717948717948717,0.05128205128205129,0.14102564102564105,0.012820512820512822,0.05128205128205129,0.05128205128205129
225,57,10.0,2.6,36.9,0.2,30.8,2.0,63.8,1.0,1.2,1,0.32999999999999996,0.08,0.22000000000000003,0.04,0.06999999999999999,0.12
226,57,10.0,2.6,36.9,0.2,30.8,2.0,63.8,1.0,1.2,0,0.32999999999999996,0.08,0.22000000000000003,0.04,0.06999999999999999,0.12
227,24,17.4,5.1,41.8,1.7,24.4,1.0,60.0,0.3,1.6,0,0.3045977011494253,0.04597701149425288,0.10344827586206898,0.02298850574712644,0.0574712643678161,0.06321839080459771
228,77,22.6,4.8,46.0,2.2,40.1,0.9,71.2,0.9,2.3,0,0.2654867256637168,0.03982300884955752,0.1415929203539823,0.008849557522123894,0.030973451327433624,0.035398230088495575
229,72,7.3,2.0,41.5,0.1,0.0,1.1,73.8,0.7,0.6,0,0.3424657534246575,0.0821917808219178,0.17808219178082194,0.0,0.0410958904109589,0.0684931506849315
230,49,7.3,2.6,36.4,0.2,22.2,1.0,66.0,0.2,0.4,1,0.35616438356164387,0.1917808219178082,0.0821917808219178,0.013698630136986302,0.0410958904109589,0.12328767123287672
231,46,6.8,2.7,50.4,0.1,40.0,0.7,70.6,0.6,0.6,0,0.4852941176470588,0.05882352941176471,0.16176470588235295,0.014705882352941178,0.04411764705882353,0.10294117647058823
232,43,6.8,1.9,34.9,0.2,11.1,0.4,56.3,0.3,0.3,1,0.23529411764705885,0.25,0.08823529411764706,0.014705882352941178,0.07352941176470588,0.05882352941176471
233,35,6.0,2.1,31.9,0.3,20.0,0.6,77.3,0.3,0.3,0,0.31666666666666665,0.18333333333333335,0.11666666666666665,0.016666666666666666,0.049999999999999996,0.13333333333333333
234,51,5.7,1.5,47.4,0.0,0.0,0.9,78.3,0.4,1.0,1,0.3859649122807018,0.03508771929824561,0.24561403508771928,0.0,0.03508771929824561,0.08771929824561403
235,41,5.6,2.0,42.2,0.0,0.0,1.1,68.2,0.5,0.5,1,0.4285714285714286,0.03571428571428572,0.17857142857142858,0.01785714285714286,0.03571428571428572,0.053571428571428575
236,82,39.6,12.4,43.2,1.5,25.4,3.2,77.4,1.5,3.4,1,0.3434343434343434,0.2676767676767677,0.1212121212121212,0.0025252525252525255,0.06313131313131314,0.07828282828282829
237,61,35.6,11.4,47.7,0.6,30.8,3.3,81.9,0.7,1.6,1,0.38764044943820225,0.199438202247191,0.0646067415730337,0.0028089887640449437,0.042134831460674156,0.08426966292134831
238,58,22.6,6.7,43.7,1.1,29.0,1.6,65.6,0.6,2.0,0,0.3185840707964602,0.1415929203539823,0.11504424778761062,0.013274336283185839,0.026548672566371678,0.04424778761061947
239,55,32.9,13.1,47.5,0.0,0.0,3.5,67.9,2.4,5.5,1,0.4498480243161095,0.03951367781155016,0.2401215805471125,0.015197568389057751,0.033434650455927056,0.06686930091185411
240,67,31.7,11.6,43.9,0.6,33.3,2.3,87.9,1.0,2.4,1,0.3911671924290221,0.2018927444794953,0.10725552050473186,0.003154574132492114,0.05362776025236593,0.07886435331230283
241,42,27.1,8.0,40.7,0.4,20.0,1.3,83.3,1.2,3.2,1,0.28044280442804426,0.08487084870848707,0.16605166051660517,0.014760147601476014,0.033210332103321034,0.06642066420664207
242,35,24.5,12.2,35.6,1.7,22.4,1.9,72.7,1.6,1.8,1,0.4244897959183674,0.06938775510204082,0.13877551020408163,0.024489795918367346,0.0326530612244898,0.07346938775510205
243,35,24.5,12.2,35.6,1.7,22.4,1.9,72.7,1.6,1.8,1,0.4244897959183674,0.06938775510204082,0.13877551020408163,0.024489795918367346,0.0326530612244898,0.07346938775510205
244,82,24.2,9.2,50.1,0.1,20.0,4.0,60.4,2.0,4.3,1,0.4834710743801653,0.04132231404958678,0.2603305785123967,0.06198347107438017,0.02892561983471074,0.07024793388429752
245,80,24.0,7.5,46.1,0.3,20.8,2.6,83.9,0.5,1.9,1,0.3833333333333333,0.22916666666666666,0.09999999999999999,0.012499999999999999,0.05416666666666667,0.075
246,81,22.6,6.3,50.1,0.0,0.0,2.2,62.6,1.9,3.6,1,0.3407079646017699,0.048672566371681415,0.24336283185840707,0.030973451327433624,0.026548672566371678,0.048672566371681415
247,82,22.4,7.6,48.8,2.1,35.5,2.3,80.1,1.2,1.2,1,0.44642857142857145,0.07142857142857144,0.10267857142857142,0.00892857142857143,0.03125,0.053571428571428575
248,61,22.4,9.0,40.4,0.7,26.7,2.9,74.0,1.0,1.3,1,0.4285714285714286,0.08482142857142858,0.10267857142857142,0.01785714285714286,0.04017857142857143,0.08482142857142858
249,66,21.7,7.6,48.2,0.2,0.0,2.6,51.2,1.5,2.5,1,0.39631336405529954,0.05529953917050691,0.18433179723502305,0.02304147465437788,0.03225806451612903,0.07373271889400922
250,59,22.2,6.3,42.3,2.4,33.8,2.3,81.5,0.7,3.0,0,0.3603603603603604,0.07207207207207207,0.16666666666666669,0.036036036036036036,0.022522522522522525,0.036036036036036036
251,79,20.9,7.1,46.3,0.3,17.4,2.2,57.6,1.5,2.3,1,0.3779904306220096,0.10047846889952154,0.18181818181818182,0.03349282296650718,0.05263157894736843,0.0813397129186603
252,82,20.8,6.3,49.1,0.4,36.7,2.7,77.2,1.4,2.6,1,0.40865384615384615,0.0625,0.1923076923076923,0.038461538461538464,0.038461538461538464,0.0625
253,79,20.6,5.4,39.0,0.2,18.8,0.9,78.4,0.4,1.3,1,0.24271844660194172,0.24757281553398056,0.08252427184466019,0.0,0.07766990291262135,0.06310679611650485
254,78,20.5,7.2,42.8,0.0,0.0,2.7,72.5,1.2,3.0,1,0.39512195121951216,0.06829268292682926,0.20487804878048782,0.014634146341463414,0.03414634146341463,0.06829268292682926
255,24,17.5,4.6,39.1,1.1,38.5,1.7,72.5,0.1,1.0,0,0.29714285714285715,0.1657142857142857,0.06285714285714286,0.005714285714285714,0.05714285714285714,0.05714285714285714
256,39,16.5,4.7,45.9,0.0,0.0,1.6,87.1,1.5,3.0,1,0.34545454545454546,0.048484848484848485,0.2727272727272727,0.006060606060606061,0.01818181818181818,0.05454545454545455
257,75,15.0,4.8,43.0,0.0,0.0,2.0,70.7,0.7,2.2,0,0.3733333333333333,0.060000000000000005,0.19333333333333333,0.060000000000000005,0.03333333333333333,0.10666666666666667
258,79,14.6,2.6,53.2,0.0,0.0,1.4,64.0,1.3,2.1,1,0.24657534246575344,0.03424657534246575,0.2328767123287671,0.02054794520547945,0.027397260273972605,0.04794520547945205
259,58,13.1,2.9,37.4,0.4,24.0,0.6,71.9,0.3,0.7,0,0.20610687022900764,0.2366412213740458,0.07633587786259542,0.0076335877862595426,0.022900763358778626,0.07633587786259542
260,49,11.9,5.1,44.6,0.1,0.0,1.1,72.2,0.2,0.4,0,0.4453781512605042,0.10084033613445377,0.050420168067226885,0.0,0.03361344537815126,0.08403361344537814
261,70,10.3,3.5,49.6,0.2,23.1,0.9,80.6,0.7,1.3,1,0.4077669902912621,0.06796116504854369,0.1941747572815534,0.058252427184466014,0.029126213592233007,0.07766990291262135
262,40,9.5,3.7,42.2,0.3,20.0,0.7,89.7,0.1,0.6,0,0.39999999999999997,0.15789473684210525,0.07368421052631578,0.010526315789473684,0.010526315789473684,0.06315789473684211
263,55,9.3,2.5,47.4,0.0,0.0,1.3,56.3,1.3,1.3,1,0.3333333333333333,0.04301075268817204,0.27956989247311825,0.03225806451612903,0.02150537634408602,0.06451612903225806
264,59,8.7,2.2,47.0,0.0,0.0,0.6,73.5,0.3,0.4,0,0.2873563218390805,0.19540229885057472,0.08045977011494253,0.0,0.06896551724137931,0.10344827586206898
265,44,8.3,2.5,40.4,0.2,0.0,0.5,81.0,0.1,0.5,0,0.2891566265060241,0.24096385542168672,0.07228915662650602,0.0,0.048192771084337345,0.10843373493975902
266,49,8.3,3.9,46.6,0.1,0.0,1.2,70.2,0.6,0.7,1,0.5421686746987951,0.06024096385542168,0.1566265060240964,0.03614457831325301,0.03614457831325301,0.07228915662650602
267,44,7.6,1.2,38.5,0.0,0.0,0.4,44.4,0.5,1.3,0,0.14473684210526316,0.052631578947368425,0.25,0.039473684210526314,0.026315789473684213,0.06578947368421052
268,41,6.6,1.9,36.7,0.0,0.0,0.7,66.7,0.6,1.1,0,0.2878787878787879,0.07575757575757576,0.25757575757575757,0.045454545454545456,0.015151515151515154,0.09090909090909091
269,36,6.3,1.3,37.5,0.2,28.6,0.4,61.5,0.1,0.3,1,0.20634920634920637,0.09523809523809523,0.0634920634920635,0.0,0.03174603174603175,0.07936507936507936
270,45,19.9,6.7,37.7,1.3,37.3,1.0,74.4,0.4,1.4,0,0.31155778894472363,0.13567839195979903,0.09045226130653267,0.010050251256281409,0.02512562814070352,0.04522613065326633
271,50,6.2,1.7,31.0,0.0,0.0,1.0,60.4,0.3,0.7,0,0.27419354838709675,0.04838709677419355,0.16129032258064516,0.016129032258064516,0.04838709677419355,0.06451612903225806
272,82,37.4,19.7,45.5,1.1,21.3,6.9,68.4,2.1,2.7,1,0.6122994652406417,0.12834224598930483,0.12834224598930483,0.026737967914438502,0.06684491978609626,0.11229946524064172
273,82,36.0,16.6,46.8,1.7,35.5,3.6,74.7,2.0,6.2,1,0.5222222222222223,0.1,0.23055555555555557,0.005555555555555556,0.030555555555555558,0.07222222222222223
274,80,33.9,11.2,48.5,0.0,0.0,5.0,74.5,2.8,5.1,1,0.4306784660766962,0.05604719764011799,0.23303834808259588,0.06194690265486726,0.02064896755162242,0.05014749262536873
